route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
304,1,SABVERAO,304_1_X_35,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_36,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_37,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_38,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_39,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_40,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_41,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_42,Sta. Luzia (Norte),1,,304_0_1_shp
304,0,SABVERAO,304_0_X_43,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_44,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_45,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_46,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_47,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_48,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_49,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_50,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_51,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_52,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_53,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_54,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_55,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_56,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_57,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_58,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_59,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_60,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_61,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_62,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_63,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_64,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_65,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_66,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_67,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_68,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_69,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_70,Aliados,1,,304_1_1_shp
304,0,SABVERAO,304_0_X_71,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,SABVERAO,304_1_X_72,Aliados,1,,304_1_1_shp
305,1,SABVERAO,305_1_X_1,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_2,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_3,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_4,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_5,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_6,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_7,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_8,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_9,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_10,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_11,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_12,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_13,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_14,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_15,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_16,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_17,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_18,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_19,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_20,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_21,Cordoaria,1,,305_1_1_shp
305,1,SABVERAO,305_1_X_22,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_23,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_24,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_25,Hosp. S. João,1,,305_0_1_shp
305,1,SABVERAO,305_1_X_26,Cordoaria,1,,305_1_1_shp
305,0,SABVERAO,305_0_X_27,Hosp. S. João,1,,305_0_1_shp
400,1,SABVERAO,400_1_X_44,Trindade,1,,400_1_1_shp
400,1,SABVERAO,400_1_X_45,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_46,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_47,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_48,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_49,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_50,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_51,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_52,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_53,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_54,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_55,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_56,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_57,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_58,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_59,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_60,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_61,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_62,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_63,Trindade,1,,400_1_1_shp
400,1,SABVERAO,400_1_X_64,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_65,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_66,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_67,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_68,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_69,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_70,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_71,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_72,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_73,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_74,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_75,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_76,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_77,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_78,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_79,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_80,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_81,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_82,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_83,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_84,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_85,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_86,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_87,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_88,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_89,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_90,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_91,Parque Nascente,1,,400_0_1_shp
400,1,SABVERAO,400_1_X_92,Trindade,1,,400_1_1_shp
400,0,SABVERAO,400_0_X_93,Parque Nascente,1,,400_0_1_shp
401,1,SABVERAO,401_1_X_1,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_2,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_3,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_4,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_5,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_6,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_7,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_8,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_9,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_10,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_11,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_12,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_13,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_14,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_15,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_16,S. Roque,1,,401_0_1_shp
401,1,SABVERAO,401_1_X_17,Bolhão (Firmeza),1,,401_1_1_shp
401,0,SABVERAO,401_0_X_18,S. Roque,1,,401_0_1_shp
402,1,SABVERAO,402_1_X_66,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_67,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_68,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_69,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_70,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_71,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_72,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_73,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_74,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_75,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_76,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_77,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_78,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_79,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_80,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_81,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_82,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_83,S. Roque,1,,402_0_1_shp
402,1,SABVERAO,402_1_X_84,Boavista (Bom Sucesso),1,,402_1_1_shp
402,0,SABVERAO,402_0_X_85,S. Roque,1,,402_0_1_shp
403,1,SABVERAO,403_1_X_1,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_2,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_3,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_4,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_5,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_6,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_7,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_8,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_9,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_10,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_11,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_12,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_13,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_14,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_15,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_16,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_17,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_18,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_19,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_20,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_21,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_22,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_23,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_24,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_25,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_26,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_27,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_28,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_29,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_30,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_31,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_32,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_33,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_34,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_35,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_36,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_37,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_38,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_39,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_40,Campanhã,1,,403_0_1_shp
403,1,SABVERAO,403_1_X_41,Casa Da Música (Metro),1,,403_1_1_shp
403,0,SABVERAO,403_0_X_42,Campanhã,1,,403_0_1_shp
4M,1,SABVERAO,4M_1_X_1,Aliados,1,,4M_1_1_shp
4M,0,SABVERAO,4M_0_X_2,Maia (Câmara),1,,4M_0_1_shp
4M,1,SABVERAO,4M_1_X_3,Aliados,1,,4M_1_1_shp
501,0,SABVERAO,501_0_X_18,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_19,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_20,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_21,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_22,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_23,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_24,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_25,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_26,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_27,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_28,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_29,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_30,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_31,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_32,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_33,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_34,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_35,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_36,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_37,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_38,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_39,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_40,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_41,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_42,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_43,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_44,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_45,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_46,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_47,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_48,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_49,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_50,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_51,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_52,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_53,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_54,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_55,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_56,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_57,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_58,Matosinhos (Praia),1,,501_0_1_shp
501,1,SABVERAO,501_1_X_59,Trindade,1,,501_1_1_shp
501,0,SABVERAO,501_0_X_60,Matosinhos (Praia),1,,501_0_1_shp
502,1,SABVERAO,502_1_X_1,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_2,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_3,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_4,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_5,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_6,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_7,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_8,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_9,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_10,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_11,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_12,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_13,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_14,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_15,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_16,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_17,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_18,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_19,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_20,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_21,Bolhão,1,,502_1_1_shp
502,0,SABVERAO,502_0_X_22,Matosinhos (Mercado),1,,502_0_1_shp
502,1,SABVERAO,502_1_X_23,Bolhão,1,,502_1_1_shp
504,1,SABVERAO,504_1_X_21,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_22,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_23,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_24,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_25,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_26,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_27,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_28,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_29,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_30,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_31,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_32,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_33,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_34,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_35,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_36,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_37,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_38,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_39,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_40,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_41,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_42,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_43,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_44,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_45,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_46,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_47,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_48,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_49,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_50,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_51,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_52,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_53,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_54,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_55,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_56,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_57,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_58,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_59,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_60,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_61,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_62,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_63,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_64,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_65,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_66,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_67,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_68,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_69,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_70,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_71,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_72,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_73,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_74,Norteshopping (via Fluvial),1,,504_0_1_shp
504,1,SABVERAO,504_1_X_75,Boavista (via Fluvial),1,,504_1_1_shp
504,0,SABVERAO,504_0_X_76,Norteshopping (via Fluvial),1,,504_0_1_shp
507,0,SABVERAO,507_0_X_12,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_13,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_14,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_15,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_16,Boavista,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_17,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_18,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_19,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_20,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_21,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_22,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_23,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_24,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_25,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_26,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_27,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_28,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_29,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_30,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_31,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_32,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_33,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_34,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_35,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_36,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_37,Cordoaria,1,,507_1_1_shp
507,0,SABVERAO,507_0_X_38,MAR Shopping,1,,507_0_1_shp
507,1,SABVERAO,507_1_X_39,Cordoaria,1,,507_1_1_shp
